datetime,wifi,time_sync,rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
09-05-2026 15:01,1.0,1.0,1.0,1044.7,0.0,-8.2,-149.0,1034.0,1.0,1.07,0.0,305.0,1.0,1.07,0.0,305.0
09-05-2026 15:01,1.0,1.0,1.0,1044.7,0.0,-8.2,-149.0,1034.0,1.0,1.05,0.0,1538.0,1.0,1.05,0.0,1538.0
09-05-2026 15:01,1.0,1.0,1.0,1047.0,0.0,-8.7,-158.0,1035.0,1.0,1.05,0.0,1538.0,1.0,1.05,0.0,1538.0
09-05-2026 15:01,1.0,1.0,1.0,1047.0,0.0,-8.7,-158.0,1035.0,1.0,1.04,0.0,2386.0,1.0,1.04,0.0,2386.0
09-05-2026 15:01,1.0,1.0,1.0,1050.2,0.0,-9.1,-166.0,1037.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,2386.0
09-05-2026 15:01,1.0,1.0,1.0,1050.2,0.0,-9.1,-166.0,1037.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,2753.0
09-05-2026 15:01,1.0,1.0,1.0,1052.5,0.0,-9.5,-174.0,1038.0,0.0,0.0,0.0,0.0,1.0,1.05,0.0,2753.0
09-05-2026 15:01,1.0,1.0,1.0,1052.5,0.0,-9.5,-174.0,1038.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,8852.0
09-05-2026 15:01,1.0,1.0,1.0,1055.6,0.0,-9.5,-175.0,1041.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,8852.0
09-05-2026 15:01,1.0,1.0,1.0,1054.5,0.0,-9.5,-174.0,1040.0,1.0,1.04,0.0,5476.0,1.0,1.04,0.0,5476.0
09-05-2026 15:01,1.0,1.0,1.0,1054.5,0.0,-9.5,-174.0,1040.0,1.0,1.04,0.0,5476.0,1.0,1.04,0.0,5476.0
09-05-2026 15:01,1.0,1.0,1.0,1052.8,0.0,-9.3,-170.0,1039.0,1.0,1.03,0.0,10690.0,1.0,1.03,0.0,10690.0
09-05-2026 15:01,1.0,1.0,1.0,1052.8,0.0,-9.3,-170.0,1039.0,1.0,1.03,0.0,10690.0,1.0,1.03,0.0,10690.0
09-05-2026 15:01,1.0,1.0,1.0,1051.5,0.0,-9.2,-168.0,1038.0,1.0,1.03,0.0,10690.0,1.0,1.03,0.0,10690.0
09-05-2026 15:01,1.0,1.0,1.0,1051.5,0.0,-9.2,-168.0,1038.0,1.0,1.03,0.0,10690.0,1.0,1.03,0.0,10690.0
09-05-2026 15:01,1.0,1.0,1.0,1054.3,0.0,-9.1,-167.0,1041.0,1.0,1.03,0.0,10690.0,1.0,1.03,0.0,10690.0
09-05-2026 15:01,1.0,1.0,1.0,1058.6,0.0,-9.2,-169.0,1045.0,1.0,1.03,0.0,10690.0,1.0,1.03,0.0,10690.0
09-05-2026 15:01,1.0,1.0,1.0,1058.6,0.0,-9.2,-169.0,1045.0,1.0,1.03,0.0,10690.0,1.0,1.03,0.0,10690.0
09-05-2026 15:01,1.0,1.0,1.0,1062.0,0.0,-9.3,-172.0,1048.0,1.0,1.03,0.0,10690.0,1.0,1.03,0.0,10690.0
09-05-2026 15:01,1.0,1.0,1.0,1062.0,0.0,-9.3,-172.0,1048.0,1.0,1.0,0.0,8840.0,1.0,1.0,0.0,8840.0
09-05-2026 15:01,1.0,1.0,1.0,1064.2,0.0,-9.4,-173.0,1050.0,1.0,1.0,0.0,8840.0,1.0,1.0,0.0,8840.0
09-05-2026 15:01,1.0,1.0,1.0,1064.2,0.0,-9.4,-173.0,1050.0,1.0,1.0,0.0,8840.0,1.0,1.0,0.0,8840.0
09-05-2026 15:01,1.0,1.0,1.0,1067.1,0.0,-9.3,-173.0,1053.0,1.0,1.0,0.0,8840.0,1.0,1.0,0.0,8840.0
09-05-2026 15:01,1.0,1.0,1.0,1067.1,0.0,-9.3,-173.0,1053.0,1.0,1.0,0.0,13241.0,1.0,1.0,0.0,13241.0
09-05-2026 15:01,1.0,1.0,1.0,1069.3,0.0,-9.4,-174.0,1055.0,1.0,1.0,0.0,13241.0,1.0,1.0,0.0,13241.0
09-05-2026 15:01,1.0,1.0,1.0,1071.6,0.0,-9.5,-176.0,1057.0,1.0,1.0,0.0,21346.0,1.0,1.0,0.0,21346.0
09-05-2026 15:01,1.0,1.0,1.0,1071.6,0.0,-9.5,-176.0,1057.0,1.0,1.0,0.0,21346.0,1.0,1.0,0.0,21346.0
09-05-2026 15:01,1.0,1.0,1.0,1071.9,0.0,-9.6,-178.0,1057.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1071.9,0.0,-9.6,-178.0,1057.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1071.9,0.0,-9.6,-178.0,1057.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1071.9,0.0,-9.6,-178.0,1057.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1075.5,0.0,-9.7,-182.0,1060.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1080.5,0.0,-10.0,-188.0,1064.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1080.5,0.0,-10.0,-188.0,1064.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1086.3,0.0,-10.2,-193.0,1069.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1086.3,0.0,-10.2,-193.0,1069.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1091.1,0.0,-10.5,-198.0,1073.0,1.0,1.0,0.0,8080.0,1.0,1.0,0.0,8080.0
09-05-2026 15:01,1.0,1.0,1.0,1091.1,0.0,-10.5,-198.0,1073.0,1.0,1.04,0.0,1226.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1095.0,0.0,-10.7,-203.0,1076.0,1.0,1.04,0.0,1226.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1095.0,0.0,-10.7,-203.0,1076.0,1.0,1.04,0.0,1226.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1095.4,0.0,-10.8,-205.0,1076.0,1.0,1.04,0.0,1226.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1094.6,0.0,-10.8,-206.0,1075.0,1.0,1.04,0.0,1226.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1094.6,0.0,-10.8,-206.0,1075.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1094.0,0.0,-11.0,-208.0,1074.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1094.0,0.0,-11.0,-208.0,1074.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1092.2,0.0,-11.0,-209.0,1072.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1092.2,0.0,-11.0,-209.0,1072.0,0.0,0.0,0.0,0.0,1.0,1.04,0.0,1226.0
09-05-2026 15:01,1.0,1.0,1.0,1091.4,0.0,-11.1,-210.0,1071.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,5480.0
09-05-2026 15:01,1.0,1.0,1.0,1090.0,0.0,-11.0,-208.0,1070.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,5480.0
09-05-2026 15:01,1.0,1.0,1.0,1090.0,0.0,-11.0,-208.0,1070.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2533.0
09-05-2026 15:01,1.0,1.0,1.0,1085.3,0.0,-10.8,-204.0,1066.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2533.0
09-05-2026 15:01,1.0,1.0,1.0,1085.3,0.0,-10.8,-204.0,1066.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1717.0
09-05-2026 15:01,1.0,1.0,1.0,1079.5,0.0,-10.6,-199.0,1061.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,1717.0
09-05-2026 15:01,1.0,1.0,1.0,1079.5,0.0,-10.6,-199.0,1061.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,9025.0
09-05-2026 15:01,1.0,1.0,1.0,1074.8,0.0,-10.5,-195.0,1057.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,9025.0
09-05-2026 15:01,1.0,1.0,1.0,1074.8,0.0,-10.5,-195.0,1057.0,1.0,1.01,0.0,9410.0,1.0,1.01,0.0,9410.0
09-05-2026 15:01,1.0,1.0,1.0,1069.0,0.0,-10.2,-190.0,1052.0,1.0,1.01,0.0,9410.0,1.0,1.01,0.0,9410.0
09-05-2026 15:01,1.0,1.0,1.0,1064.4,0.0,-10.1,-186.0,1048.0,1.0,1.02,0.0,2501.0,1.0,1.02,0.0,2501.0
09-05-2026 15:01,1.0,1.0,1.0,1064.4,0.0,-10.1,-186.0,1048.0,1.0,1.02,0.0,2501.0,1.0,1.02,0.0,2501.0
09-05-2026 15:01,1.0,1.0,1.0,1059.7,0.0,-9.9,-182.0,1044.0,1.0,1.02,0.0,5725.0,1.0,1.02,0.0,5725.0
09-05-2026 15:01,1.0,1.0,1.0,1059.7,0.0,-9.9,-182.0,1044.0,1.0,1.02,0.0,5725.0,1.0,1.02,0.0,5725.0
09-05-2026 15:01,1.0,1.0,1.0,1056.9,0.0,-9.6,-177.0,1042.0,1.0,1.01,0.0,20564.0,1.0,1.01,0.0,20564.0
09-05-2026 15:01,1.0,1.0,1.0,1056.9,0.0,-9.6,-177.0,1042.0,1.0,1.01,0.0,20564.0,1.0,1.01,0.0,20564.0
09-05-2026 15:01,1.0,1.0,1.0,1057.6,0.0,-9.5,-175.0,1043.0,1.0,1.01,0.0,34625.0,1.0,1.01,0.0,34625.0
09-05-2026 15:01,1.0,1.0,1.0,1057.6,0.0,-9.5,-175.0,1043.0,1.0,1.01,0.0,34625.0,1.0,1.01,0.0,34625.0
09-05-2026 15:01,1.0,1.0,1.0,1059.6,0.0,-9.5,-175.0,1045.0,1.0,1.01,0.0,35381.0,1.0,1.01,0.0,35381.0
09-05-2026 15:01,1.0,1.0,1.0,1060.5,0.0,-9.5,-175.0,1046.0,1.0,1.01,0.0,35381.0,1.0,1.01,0.0,35381.0
09-05-2026 15:01,1.0,1.0,1.0,1060.5,0.0,-9.5,-175.0,1046.0,1.0,1.01,0.0,26468.0,1.0,1.01,0.0,26468.0
09-05-2026 15:01,1.0,1.0,1.0,1060.5,0.0,-9.5,-175.0,1046.0,1.0,1.01,0.0,26468.0,1.0,1.01,0.0,26468.0
09-05-2026 15:01,1.0,1.0,1.0,1060.5,0.0,-9.5,-175.0,1046.0,1.0,1.01,0.0,2249.0,1.0,1.01,0.0,2249.0
09-05-2026 15:01,1.0,1.0,1.0,1060.4,0.0,-9.4,-174.0,1046.0,1.0,1.01,0.0,2249.0,1.0,1.01,0.0,2249.0
09-05-2026 15:01,1.0,1.0,1.0,1060.4,0.0,-9.4,-174.0,1046.0,1.0,1.01,0.0,2249.0,1.0,1.01,0.0,2249.0
09-05-2026 15:01,1.0,1.0,1.0,1061.0,0.0,-9.3,-172.0,1047.0,1.0,1.01,0.0,2249.0,1.0,1.01,0.0,2249.0
09-05-2026 15:01,1.0,1.0,1.0,1062.2,0.0,-9.0,-167.0,1049.0,1.0,1.01,0.0,4321.0,1.0,1.01,0.0,4321.0
09-05-2026 15:01,1.0,1.0,1.0,1062.2,0.0,-9.0,-167.0,1049.0,1.0,1.01,0.0,4321.0,1.0,1.01,0.0,4321.0
09-05-2026 15:01,1.0,1.0,1.0,1065.9,0.0,-8.6,-159.0,1054.0,1.0,1.01,0.0,2306.0,1.0,1.01,0.0,2306.0
09-05-2026 15:01,1.0,1.0,1.0,1065.9,0.0,-8.6,-159.0,1054.0,1.0,1.01,0.0,2306.0,1.0,1.01,0.0,2306.0
09-05-2026 15:01,1.0,1.0,1.0,1067.7,0.0,-8.1,-151.0,1057.0,1.0,1.01,0.0,293.0,1.0,1.01,0.0,293.0
09-05-2026 15:01,1.0,1.0,1.0,1067.7,0.0,-8.1,-151.0,1057.0,1.0,1.01,0.0,293.0,1.0,1.01,0.0,293.0
09-05-2026 15:01,1.0,1.0,1.0,1065.9,0.0,-7.8,-145.0,1056.0,1.0,1.04,0.01,1706.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1065.9,0.0,-7.8,-145.0,1056.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1065.4,0.0,-7.6,-141.0,1056.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1066.1,0.0,-7.5,-139.0,1057.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1066.1,0.0,-7.5,-139.0,1057.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1067.0,0.0,-7.4,-138.0,1058.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1067.0,0.0,-7.4,-138.0,1058.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1068.9,0.0,-7.4,-138.0,1060.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1068.9,0.0,-7.4,-138.0,1060.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1070.9,0.0,-7.4,-138.0,1062.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1073.9,0.0,-7.4,-138.0,1065.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1073.9,0.0,-7.4,-138.0,1065.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1078.0,0.0,-7.4,-139.0,1069.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1078.0,0.0,-7.4,-139.0,1069.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1084.2,0.0,-7.5,-141.0,1075.0,0.0,0.0,0.0,0.0,1.0,1.04,0.01,1706.0
09-05-2026 15:01,1.0,1.0,1.0,1084.2,0.0,-7.5,-141.0,1075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-05-2026 15:01,1.0,1.0,1.0,1085.7,0.0,-7.7,-145.0,1076.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10880.0
09-05-2026 15:01,1.0,1.0,1.0,1085.7,0.0,-7.7,-145.0,1076.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10880.0
09-05-2026 15:01,1.0,1.0,1.0,1085.1,0.0,-7.8,-148.0,1075.0,1.0,1.01,0.0,10625.0,1.0,1.01,0.0,10625.0
09-05-2026 15:01,1.0,1.0,1.0,1083.6,0.0,-8.0,-151.0,1073.0,1.0,1.01,0.0,10625.0,1.0,1.01,0.0,10625.0
09-05-2026 15:01,1.0,1.0,1.0,1083.6,0.0,-8.0,-151.0,1073.0,1.0,1.0,0.0,1205.0,1.0,1.0,0.0,1205.0
09-05-2026 15:01,1.0,1.0,1.0,1080.9,0.0,-8.1,-153.0,1070.0,1.0,1.0,0.0,1205.0,1.0,1.0,0.0,1205.0
09-05-2026 15:01,1.0,1.0,1.0,1080.9,0.0,-8.1,-153.0,1070.0,1.0,1.0,0.0,1205.0,1.0,1.0,0.0,1205.0
09-05-2026 15:01,1.0,1.0,1.0,1077.6,0.0,-8.1,-151.0,1067.0,1.0,1.0,0.0,1205.0,1.0,1.0,0.0,1205.0
09-05-2026 15:01,1.0,1.0,1.0,1077.6,0.0,-8.1,-151.0,1067.0,1.0,1.0,0.0,5553.0,1.0,1.0,0.0,5553.0
09-05-2026 15:01,1.0,1.0,1.0,1074.2,0.0,-7.9,-148.0,1064.0,1.0,1.0,0.0,5553.0,1.0,1.0,0.0,5553.0
09-05-2026 15:01,1.0,1.0,1.0,1074.7,0.0,-7.7,-144.0,1065.0,1.0,1.0,0.0,2257.0,1.0,1.0,0.0,2257.0
09-05-2026 15:01,1.0,1.0,1.0,1074.7,0.0,-7.7,-144.0,1065.0,1.0,1.0,0.0,2257.0,1.0,1.0,0.0,2257.0
09-05-2026 15:01,1.0,1.0,1.0,1079.3,0.0,-7.5,-141.0,1070.0,1.0,1.0,0.0,5410.0,1.0,1.0,0.0,5410.0
09-05-2026 15:01,1.0,1.0,1.0,1079.3,0.0,-7.5,-141.0,1070.0,1.0,1.0,0.0,5410.0,1.0,1.0,0.0,5410.0
09-05-2026 15:01,1.0,1.0,1.0,1084.2,0.0,-7.5,-141.0,1075.0,1.0,1.01,0.0,4649.0,1.0,1.01,0.0,4649.0
09-05-2026 15:01,1.0,1.0,1.0,1084.2,0.0,-7.5,-141.0,1075.0,1.0,1.01,0.0,4649.0,1.0,1.01,0.0,4649.0
09-05-2026 15:01,1.0,1.0,1.0,1089.3,0.0,-7.5,-142.0,1080.0,1.0,1.01,0.0,4649.0,1.0,1.01,0.0,4649.0
09-05-2026 15:01,1.0,1.0,1.0,1089.3,0.0,-7.5,-142.0,1080.0,1.0,1.01,0.0,4649.0,1.0,1.01,0.0,4649.0
09-05-2026 15:01,1.0,1.0,1.0,1090.8,0.0,-7.7,-146.0,1081.0,1.0,1.01,0.0,1921.0,1.0,1.01,0.0,1921.0
09-05-2026 15:01,1.0,1.0,1.0,1088.1,0.0,-7.8,-148.0,1078.0,1.0,1.01,0.0,1921.0,1.0,1.01,0.0,1921.0
09-05-2026 15:01,1.0,1.0,1.0,1088.1,0.0,-7.8,-148.0,1078.0,1.0,1.01,0.0,1469.0,1.0,1.01,0.0,1469.0
09-05-2026 15:01,1.0,1.0,1.0,1084.9,0.0,-7.7,-146.0,1075.0,1.0,1.01,0.0,1469.0,1.0,1.01,0.0,1469.0
09-05-2026 15:01,1.0,1.0,1.0,1084.9,0.0,-7.7,-146.0,1075.0,1.0,1.01,0.0,2225.0,1.0,1.01,0.0,2225.0
09-05-2026 15:01,1.0,1.0,1.0,1083.9,0.0,-7.7,-146.0,1074.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2225.0
09-05-2026 15:01,1.0,1.0,1.0,1083.9,0.0,-7.7,-146.0,1074.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2225.0
09-05-2026 15:01,1.0,1.0,1.0,1083.2,0.0,-7.9,-148.0,1073.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2225.0
09-05-2026 15:01,1.0,1.0,1.0,1080.3,0.0,-7.9,-149.0,1070.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2529.0
09-05-2026 15:01,1.0,1.0,1.0,1080.3,0.0,-7.9,-149.0,1070.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2529.0
09-05-2026 15:01,1.0,1.0,1.0,1077.8,0.0,-8.1,-152.0,1067.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,9089.0
09-05-2026 15:01,1.0,1.0,1.0,1077.8,0.0,-8.1,-152.0,1067.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,9089.0
09-05-2026 15:01,1.0,1.0,1.0,1074.0,0.0,-8.2,-153.0,1063.0,1.0,1.0,0.0,18185.0,1.0,1.0,0.0,18185.0
09-05-2026 15:01,1.0,1.0,1.0,1074.0,0.0,-8.2,-153.0,1063.0,1.0,1.0,0.0,18185.0,1.0,1.0,0.0,18185.0
09-05-2026 15:01,1.0,1.0,1.0,1069.1,0.0,-8.3,-154.0,1058.0,1.0,1.0,0.0,19186.0,1.0,1.0,0.0,19186.0
09-05-2026 15:01,1.0,1.0,1.0,1069.1,0.0,-8.3,-154.0,1058.0,1.0,1.0,0.0,19186.0,1.0,1.0,0.0,19186.0
09-05-2026 15:01,1.0,1.0,1.0,1063.4,0.0,-8.4,-155.0,1052.0,1.0,1.0,0.0,5317.0,1.0,1.0,0.0,5317.0
09-05-2026 15:01,1.0,1.0,1.0,1057.3,0.0,-8.8,-161.0,1045.0,1.0,1.0,0.0,5317.0,1.0,1.0,0.0,5317.0
09-05-2026 15:01,1.0,1.0,1.0,1057.3,0.0,-8.8,-161.0,1045.0,1.0,1.0,0.0,16433.0,1.0,1.0,0.0,16433.0
09-05-2026 15:01,1.0,1.0,1.0,1050.4,0.0,-9.1,-167.0,1037.0,1.0,1.0,0.0,16433.0,1.0,1.0,0.0,16433.0
09-05-2026 15:01,1.0,1.0,1.0,1050.4,0.0,-9.1,-167.0,1037.0,1.0,1.0,0.0,13130.0,1.0,1.0,0.0,13130.0
09-05-2026 15:01,1.0,1.0,1.0,1047.1,0.0,-9.4,-171.0,1033.0,1.0,1.0,0.0,13130.0,1.0,1.0,0.0,13130.0
09-05-2026 15:01,1.0,1.0,1.0,1047.1,0.0,-9.4,-171.0,1033.0,1.0,1.0,0.0,5652.0,1.0,1.0,0.0,5652.0
09-05-2026 15:01,1.0,1.0,1.0,1044.9,0.0,-9.4,-170.0,1031.0,1.0,1.0,0.0,5652.0,1.0,1.0,0.0,5652.0
09-05-2026 15:01,1.0,1.0,1.0,1043.6,0.0,-9.3,-168.0,1030.0,1.0,1.0,0.0,5050.0,1.0,1.0,0.0,5050.0
09-05-2026 15:01,1.0,1.0,1.0,1043.6,0.0,-9.3,-168.0,1030.0,1.0,1.0,0.0,5050.0,1.0,1.0,0.0,5050.0
09-05-2026 15:01,1.0,1.0,1.0,1043.1,0.0,-9.1,-165.0,1030.0,1.0,1.0,0.0,5050.0,1.0,1.0,0.0,5050.0
09-05-2026 15:01,1.0,1.0,1.0,1043.1,0.0,-9.1,-165.0,1030.0,1.0,1.0,0.0,5050.0,1.0,1.0,0.0,5050.0
09-05-2026 15:01,1.0,1.0,1.0,1042.5,0.0,-8.9,-161.0,1030.0,1.0,1.0,0.0,6709.0,1.0,1.0,0.0,6709.0
09-05-2026 15:01,1.0,1.0,1.0,1042.5,0.0,-8.9,-161.0,1030.0,1.0,1.0,0.0,6709.0,1.0,1.0,0.0,6709.0
09-05-2026 15:01,1.0,1.0,1.0,1040.4,0.0,-8.8,-160.0,1028.0,1.0,1.0,0.0,5161.0,1.0,1.0,0.0,5161.0
09-05-2026 15:01,1.0,1.0,1.0,1040.4,0.0,-8.8,-160.0,1028.0,1.0,1.0,0.0,5161.0,1.0,1.0,0.0,5161.0
09-05-2026 15:01,1.0,1.0,1.0,1037.1,0.0,-8.8,-158.0,1025.0,1.0,1.0,0.0,1945.0,1.0,1.0,0.0,1945.0
09-05-2026 15:01,1.0,1.0,1.0,1035.3,0.0,-8.8,-159.0,1023.0,1.0,1.0,0.0,1945.0,1.0,1.0,0.0,1945.0
09-05-2026 15:01,1.0,1.0,1.0,1035.3,0.0,-8.8,-159.0,1023.0,1.0,1.0,0.0,3860.0,1.0,1.0,0.0,3860.0
09-05-2026 15:01,1.0,1.0,1.0,1033.2,0.0,-8.8,-158.0,1021.0,1.0,1.0,0.0,3860.0,1.0,1.0,0.0,3860.0
09-05-2026 15:01,1.0,1.0,1.0,1033.2,0.0,-8.8,-158.0,1021.0,1.0,1.01,0.0,424.0,1.0,1.01,0.0,424.0
09-05-2026 15:01,1.0,1.0,1.0,1031.0,0.0,-8.8,-157.0,1019.0,1.0,1.01,0.0,424.0,1.0,1.01,0.0,424.0
09-05-2026 15:01,1.0,1.0,1.0,1031.0,0.0,-8.8,-157.0,1019.0,1.0,1.01,0.0,720.0,1.0,1.01,0.0,720.0
09-05-2026 15:01,1.0,1.0,1.0,1029.9,0.0,-8.7,-156.0,1018.0,1.0,1.01,0.0,720.0,1.0,1.01,0.0,720.0
09-05-2026 15:01,1.0,1.0,1.0,1029.9,0.0,-8.7,-156.0,1018.0,1.0,1.01,0.0,2401.0,1.0,1.01,0.0,2401.0
09-05-2026 15:01,1.0,1.0,1.0,1025.6,0.0,-8.6,-154.0,1014.0,0.0,0.0,0.0,0.0,1.0,1.01,0.0,2401.0
